IV	323217	323471	snR63	.	-	5.400000	11.700000	12.600000	13.900000	13.000000	13.000000	13.000000	12.800000	10.300000	9.800000	6.615385	1.153846	2.846154	3.000000	3.000000	3.000000	2.666667	2.000000	2.000000	2.000000	0.153846	2.538462	5.000000	8.833333	12.307692	18.307692	20.750000	22.000000	23.307692	21.333333	19.000000	11.100000	10.000000	5.200000	3.200000	2.000000	3.000000	6.200000	10.700000	16.800000	41.300000	36.000000	33.200000	28.200000	14.300000	15.000000	14.200000	13.000000	10.300000	7.900000	4.615385	3.384615	3.769231	3.000000	3.000000	4.230769	5.000000	5.615385	6.769231	7.000000	9.076923	14.846154	16.538462	26.750000	34.923077	69.230769	84.500000	108.615385	127.384615	141.500000	149.600000	133.600000	139.200000	111.000000	98.800000	79.900000	74.300000	69.800000	56.300000	61.400000	26.200000	23.400000	20.600000	14.500000	8.000000	8.000000	8.300000	8.300000	8.000000	6.000000	2.307692	1.076923	2.000000	2.000000	1.692308	1.000000	1.000000	1.615385	3.615385	6.083333	10.307692	13.461538	20.000000	50.583333	75.461538	149.230769	207.166667	252.153846	296.153846	333.666667	350.600000	326.300000	334.400000	274.900000	231.200000	177.700000	166.000000	114.800000	65.700000	59.100000	1.200000	2.000000	2.000000	2.000000	2.000000	2.000000	2.800000	3.000000	2.100000	2.000000	1.461538	1.000000	1.000000	1.000000	0.692308	0.000000	0.000000	0.000000	0.000000	0.000000	0.307692	1.846154	2.000000	3.000000	3.000000	6.076923	9.333333	10.923077	11.307692	12.666667	13.900000	14.200000	16.000000	12.800000	10.000000	8.600000	8.100000	8.300000	9.200000	10.400000	15.600000	17.900000	17.000000	14.900000	12.000000	11.900000	11.000000	11.700000	9.100000	8.100000	4.384615	2.000000	2.000000	2.000000	3.000000	3.769231	2.833333	2.000000	2.000000	2.416667	3.846154	5.461538	5.615385	9.083333	15.230769	20.846154	29.416667	36.307692	44.461538	49.916667	52.000000	45.500000	46.100000	43.400000	39.100000	34.300000	35.100000	33.800000	32.600000	43.100000	42.500000	39.200000	35.100000	25.800000	18.000000	18.000000	18.300000	17.200000	13.100000	11.200000	7.615385	5.000000	6.692308	6.333333	6.384615	7.076923	8.083333	5.000000	5.000000	10.000000	19.153846	33.307692	38.692308	82.333333	112.692308	218.692308	296.083333	353.615385	412.153846	451.083333	468.400000	424.200000	436.500000	341.100000	279.900000	202.700000	183.400000	126.600000	78.000000	77.900000
IV	323217	323471	snR63_r1	.	-	5.400000	11.700000	12.600000	13.900000	13.000000	13.000000	13.000000	12.800000	10.300000	9.800000	6.615385	1.153846	2.846154	3.000000	3.000000	3.000000	2.666667	2.000000	2.000000	2.000000	0.153846	2.538462	5.000000	8.833333	12.307692	18.307692	20.750000	22.000000	23.307692	21.333333	19.000000	11.100000	10.000000	5.200000	3.200000	2.000000	3.000000	6.200000	10.700000	16.800000	41.300000	36.000000	33.200000	28.200000	14.300000	15.000000	14.200000	13.000000	10.300000	7.900000	4.615385	3.384615	3.769231	3.000000	3.000000	4.230769	5.000000	5.615385	6.769231	7.000000	9.076923	14.846154	16.538462	26.750000	34.923077	69.230769	84.500000	108.615385	127.384615	141.500000	149.600000	133.600000	139.200000	111.000000	98.800000	79.900000	74.300000	69.800000	56.300000	61.400000	26.200000	23.400000	20.600000	14.500000	8.000000	8.000000	8.300000	8.300000	8.000000	6.000000	2.307692	1.076923	2.000000	2.000000	1.692308	1.000000	1.000000	1.615385	3.615385	6.083333	10.307692	13.461538	20.000000	50.583333	75.461538	149.230769	207.166667	252.153846	296.153846	333.666667	350.600000	326.300000	334.400000	274.900000	231.200000	177.700000	166.000000	114.800000	65.700000	59.100000	1.200000	2.000000	2.000000	2.000000	2.000000	2.000000	2.800000	3.000000	2.100000	2.000000	1.461538	1.000000	1.000000	1.000000	0.692308	0.000000	0.000000	0.000000	0.000000	0.000000	0.307692	1.846154	2.000000	3.000000	3.000000	6.076923	9.333333	10.923077	11.307692	12.666667	13.900000	14.200000	16.000000	12.800000	10.000000	8.600000	8.100000	8.300000	9.200000	10.400000	15.600000	17.900000	17.000000	14.900000	12.000000	11.900000	11.000000	11.700000	9.100000	8.100000	4.384615	2.000000	2.000000	2.000000	3.000000	3.769231	2.833333	2.000000	2.000000	2.416667	3.846154	5.461538	5.615385	9.083333	15.230769	20.846154	29.416667	36.307692	44.461538	49.916667	52.000000	45.500000	46.100000	43.400000	39.100000	34.300000	35.100000	33.800000	32.600000	43.100000	42.500000	39.200000	35.100000	25.800000	18.000000	18.000000	18.300000	17.200000	13.100000	11.200000	7.615385	5.000000	6.692308	6.333333	6.384615	7.076923	8.083333	5.000000	5.000000	10.000000	19.153846	33.307692	38.692308	82.333333	112.692308	218.692308	296.083333	353.615385	412.153846	451.083333	468.400000	424.200000	436.500000	341.100000	279.900000	202.700000	183.400000	126.600000	78.000000	77.900000
IV	323217	323471	snR63_r2	.	-	5.400000	11.700000	12.600000	13.900000	13.000000	13.000000	13.000000	12.800000	10.300000	9.800000	6.615385	1.153846	2.846154	3.000000	3.000000	3.000000	2.666667	2.000000	2.000000	2.000000	0.153846	2.538462	5.000000	8.833333	12.307692	18.307692	20.750000	22.000000	23.307692	21.333333	19.000000	11.100000	10.000000	5.200000	3.200000	2.000000	3.000000	6.200000	10.700000	16.800000	41.300000	36.000000	33.200000	28.200000	14.300000	15.000000	14.200000	13.000000	10.300000	7.900000	4.615385	3.384615	3.769231	3.000000	3.000000	4.230769	5.000000	5.615385	6.769231	7.000000	9.076923	14.846154	16.538462	26.750000	34.923077	69.230769	84.500000	108.615385	127.384615	141.500000	149.600000	133.600000	139.200000	111.000000	98.800000	79.900000	74.300000	69.800000	56.300000	61.400000	26.200000	23.400000	20.600000	14.500000	8.000000	8.000000	8.300000	8.300000	8.000000	6.000000	2.307692	1.076923	2.000000	2.000000	1.692308	1.000000	1.000000	1.615385	3.615385	6.083333	10.307692	13.461538	20.000000	50.583333	75.461538	149.230769	207.166667	252.153846	296.153846	333.666667	350.600000	326.300000	334.400000	274.900000	231.200000	177.700000	166.000000	114.800000	65.700000	59.100000	1.200000	2.000000	2.000000	2.000000	2.000000	2.000000	2.800000	3.000000	2.100000	2.000000	1.461538	1.000000	1.000000	1.000000	0.692308	0.000000	0.000000	0.000000	0.000000	0.000000	0.307692	1.846154	2.000000	3.000000	3.000000	6.076923	9.333333	10.923077	11.307692	12.666667	13.900000	14.200000	16.000000	12.800000	10.000000	8.600000	8.100000	8.300000	9.200000	10.400000	15.600000	17.900000	17.000000	14.900000	12.000000	11.900000	11.000000	11.700000	9.100000	8.100000	4.384615	2.000000	2.000000	2.000000	3.000000	3.769231	2.833333	2.000000	2.000000	2.416667	3.846154	5.461538	5.615385	9.083333	15.230769	20.846154	29.416667	36.307692	44.461538	49.916667	52.000000	45.500000	46.100000	43.400000	39.100000	34.300000	35.100000	33.800000	32.600000	43.100000	42.500000	39.200000	35.100000	25.800000	18.000000	18.000000	18.300000	17.200000	13.100000	11.200000	7.615385	5.000000	6.692308	6.333333	6.384615	7.076923	8.083333	5.000000	5.000000	10.000000	19.153846	33.307692	38.692308	82.333333	112.692308	218.692308	296.083333	353.615385	412.153846	451.083333	468.400000	424.200000	436.500000	341.100000	279.900000	202.700000	183.400000	126.600000	78.000000	77.900000
IV	541602	541700	snR47	.	-	1.700000	1.200000	2.200000	4.000000	4.000000	4.100000	6.100000	12.500000	14.600000	18.300000	19.000000	18.600000	19.000000	20.400000	21.000000	21.000000	21.000000	21.000000	20.600000	20.000000	19.200000	21.600000	21.800000	14.200000	13.800000	13.000000	12.200000	12.000000	11.000000	10.500000	15.600000	15.600000	15.000000	15.000000	15.000000	14.200000	13.400000	13.500000	12.600000	8.500000	18.400000	17.700000	11.200000	11.000000	11.000000	9.100000	6.200000	10.500000	13.200000	14.700000	30.600000	42.000000	63.200000	92.200000	102.200000	108.200000	113.800000	119.400000	124.600000	130.000000	137.000000	156.600000	162.200000	160.600000	166.200000	167.600000	172.200000	174.200000	178.600000	190.000000	223.000000	241.300000	235.500000	228.500000	228.300000	203.900000	191.300000	207.700000	202.200000	156.800000	7.000000	8.100000	7.900000	8.000000	8.000000	7.600000	8.200000	10.700000	11.000000	9.700000	23.400000	33.800000	51.400000	71.400000	74.200000	80.800000	84.200000	93.200000	97.400000	102.750000	116.400000	141.600000	149.400000	148.800000	158.200000	160.800000	175.000000	180.000000	189.000000	194.500000	258.400000	278.900000	271.000000	258.800000	261.400000	230.200000	211.300000	232.300000	230.300000	180.500000	7.100000	6.200000	4.900000	6.000000	6.000000	6.000000	6.100000	9.200000	10.200000	11.000000	11.200000	11.400000	12.400000	14.400000	14.600000	15.000000	16.000000	17.000000	17.000000	17.750000	20.400000	21.000000	20.200000	15.400000	13.400000	12.000000	12.000000	12.000000	12.000000	10.500000	4.100000	2.600000	2.000000	1.600000	1.000000	1.900000	2.000000	3.300000	3.900000	3.000000	2.000000	2.000000	1.000000	1.000000	1.000000	1.000000	3.400000	7.400000	8.600000	13.500000	24.600000	33.000000	40.800000	55.200000	60.200000	64.400000	69.000000	72.200000	73.600000	74.000000	79.600000	88.400000	89.000000	82.800000	82.400000	81.600000	85.400000	85.200000	87.200000	75.250000	50.900000	51.500000	50.200000	49.000000	50.100000	45.900000	45.100000	54.700000	54.700000	46.800000	7.200000	7.800000	8.900000	10.700000	11.000000	10.100000	9.100000	12.000000	11.900000	12.100000	28.800000	40.600000	60.000000	87.800000	96.000000	104.400000	110.800000	123.200000	130.600000	134.000000	144.200000	181.000000	189.800000	192.400000	204.600000	206.400000	231.400000	240.600000	248.400000	271.750000	365.300000	384.000000	365.400000	351.900000	352.700000	315.000000	292.700000	341.600000	352.500000	285.100000
IV	541602	541700	snR47_r1	.	-	1.700000	1.200000	2.200000	4.000000	4.000000	4.100000	6.100000	12.500000	14.600000	18.300000	19.000000	18.600000	19.000000	20.400000	21.000000	21.000000	21.000000	21.000000	20.600000	20.000000	19.200000	21.600000	21.800000	14.200000	13.800000	13.000000	12.200000	12.000000	11.000000	10.500000	15.600000	15.600000	15.000000	15.000000	15.000000	14.200000	13.400000	13.500000	12.600000	8.500000	18.400000	17.700000	11.200000	11.000000	11.000000	9.100000	6.200000	10.500000	13.200000	14.700000	30.600000	42.000000	63.200000	92.200000	102.200000	108.200000	113.800000	119.400000	124.600000	130.000000	137.000000	156.600000	162.200000	160.600000	166.200000	167.600000	172.200000	174.200000	178.600000	190.000000	223.000000	241.300000	235.500000	228.500000	228.300000	203.900000	191.300000	207.700000	202.200000	156.800000	7.000000	8.100000	7.900000	8.000000	8.000000	7.600000	8.200000	10.700000	11.000000	9.700000	23.400000	33.800000	51.400000	71.400000	74.200000	80.800000	84.200000	93.200000	97.400000	102.750000	116.400000	141.600000	149.400000	148.800000	158.200000	160.800000	175.000000	180.000000	189.000000	194.500000	258.400000	278.900000	271.000000	258.800000	261.400000	230.200000	211.300000	232.300000	230.300000	180.500000	7.100000	6.200000	4.900000	6.000000	6.000000	6.000000	6.100000	9.200000	10.200000	11.000000	11.200000	11.400000	12.400000	14.400000	14.600000	15.000000	16.000000	17.000000	17.000000	17.750000	20.400000	21.000000	20.200000	15.400000	13.400000	12.000000	12.000000	12.000000	12.000000	10.500000	4.100000	2.600000	2.000000	1.600000	1.000000	1.900000	2.000000	3.300000	3.900000	3.000000	2.000000	2.000000	1.000000	1.000000	1.000000	1.000000	3.400000	7.400000	8.600000	13.500000	24.600000	33.000000	40.800000	55.200000	60.200000	64.400000	69.000000	72.200000	73.600000	74.000000	79.600000	88.400000	89.000000	82.800000	82.400000	81.600000	85.400000	85.200000	87.200000	75.250000	50.900000	51.500000	50.200000	49.000000	50.100000	45.900000	45.100000	54.700000	54.700000	46.800000	7.200000	7.800000	8.900000	10.700000	11.000000	10.100000	9.100000	12.000000	11.900000	12.100000	28.800000	40.600000	60.000000	87.800000	96.000000	104.400000	110.800000	123.200000	130.600000	134.000000	144.200000	181.000000	189.800000	192.400000	204.600000	206.400000	231.400000	240.600000	248.400000	271.750000	365.300000	384.000000	365.400000	351.900000	352.700000	315.000000	292.700000	341.600000	352.500000	285.100000
IV	541602	541700	snR47_r2	.	-	1.700000	1.200000	2.200000	4.000000	4.000000	4.100000	6.100000	12.500000	14.600000	18.300000	19.000000	18.600000	19.000000	20.400000	21.000000	21.000000	21.000000	21.000000	20.600000	20.000000	19.200000	21.600000	21.800000	14.200000	13.800000	13.000000	12.200000	12.000000	11.000000	10.500000	15.600000	15.600000	15.000000	15.000000	15.000000	14.200000	13.400000	13.500000	12.600000	8.500000	18.400000	17.700000	11.200000	11.000000	11.000000	9.100000	6.200000	10.500000	13.200000	14.700000	30.600000	42.000000	63.200000	92.200000	102.200000	108.200000	113.800000	119.400000	124.600000	130.000000	137.000000	156.600000	162.200000	160.600000	166.200000	167.600000	172.200000	174.200000	178.600000	190.000000	223.000000	241.300000	235.500000	228.500000	228.300000	203.900000	191.300000	207.700000	202.200000	156.800000	7.000000	8.100000	7.900000	8.000000	8.000000	7.600000	8.200000	10.700000	11.000000	9.700000	23.400000	33.800000	51.400000	71.400000	74.200000	80.800000	84.200000	93.200000	97.400000	102.750000	116.400000	141.600000	149.400000	148.800000	158.200000	160.800000	175.000000	180.000000	189.000000	194.500000	258.400000	278.900000	271.000000	258.800000	261.400000	230.200000	211.300000	232.300000	230.300000	180.500000	7.100000	6.200000	4.900000	6.000000	6.000000	6.000000	6.100000	9.200000	10.200000	11.000000	11.200000	11.400000	12.400000	14.400000	14.600000	15.000000	16.000000	17.000000	17.000000	17.750000	20.400000	21.000000	20.200000	15.400000	13.400000	12.000000	12.000000	12.000000	12.000000	10.500000	4.100000	2.600000	2.000000	1.600000	1.000000	1.900000	2.000000	3.300000	3.900000	3.000000	2.000000	2.000000	1.000000	1.000000	1.000000	1.000000	3.400000	7.400000	8.600000	13.500000	24.600000	33.000000	40.800000	55.200000	60.200000	64.400000	69.000000	72.200000	73.600000	74.000000	79.600000	88.400000	89.000000	82.800000	82.400000	81.600000	85.400000	85.200000	87.200000	75.250000	50.900000	51.500000	50.200000	49.000000	50.100000	45.900000	45.100000	54.700000	54.700000	46.800000	7.200000	7.800000	8.900000	10.700000	11.000000	10.100000	9.100000	12.000000	11.900000	12.100000	28.800000	40.600000	60.000000	87.800000	96.000000	104.400000	110.800000	123.200000	130.600000	134.000000	144.200000	181.000000	189.800000	192.400000	204.600000	206.400000	231.400000	240.600000	248.400000	271.750000	365.300000	384.000000	365.400000	351.900000	352.700000	315.000000	292.700000	341.600000	352.500000	285.100000
IV	1402919	1403042	snR13	.	+	2.600000	2.500000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	1.900000	1.000000	1.000000	0.666667	6.166667	11.666667	18.166667	28.333333	44.571429	50.500000	51.000000	51.000000	51.000000	51.000000	51.500000	52.000000	48.000000	47.166667	46.666667	46.000000	39.000000	32.142857	7.200000	4.100000	4.000000	4.000000	4.500000	9.000000	10.000000	10.800000	11.000000	11.000000	7.100000	10.400000	12.000000	12.400000	14.100000	12.000000	12.000000	10.000000	9.000000	6.000000	6.333333	6.166667	40.333333	66.000000	125.000000	193.500000	251.857143	274.500000	279.000000	279.000000	278.500000	279.333333	281.333333	283.285714	267.000000	264.500000	257.333333	252.333333	209.333333	160.142857	31.100000	12.600000	11.000000	15.700000	26.600000	46.000000	78.600000	95.900000	97.200000	103.300000	14.600000	15.900000	13.700000	12.900000	11.500000	6.500000	5.100000	2.600000	2.000000	4.800000	9.000000	17.000000	191.166667	425.500000	935.500000	1509.166667	2052.000000	2308.833333	2374.166667	2380.333333	2388.500000	2397.500000	2450.833333	2648.285714	2740.833333	2818.333333	2827.833333	2835.166667	2621.166667	2295.142857	1154.800000	993.200000	1079.100000	1396.300000	1780.600000	2495.800000	3585.700000	4163.800000	4182.600000	4164.700000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.400000	1.000000	1.333333	6.166667	10.500000	23.166667	35.333333	44.000000	48.666667	49.000000	49.000000	49.000000	49.000000	49.000000	48.857143	45.000000	45.000000	44.500000	44.000000	37.666667	27.000000	3.500000	0.000000	0.000000	0.000000	0.000000	1.100000	5.500000	7.000000	7.000000	8.500000	4.800000	4.900000	4.600000	4.000000	4.000000	4.000000	2.300000	2.000000	0.600000	0.000000	0.333333	1.833333	20.166667	34.666667	64.833333	98.833333	135.000000	148.833333	151.000000	151.000000	151.833333	152.000000	154.666667	155.857143	149.000000	145.500000	144.000000	141.666667	116.666667	87.428571	18.200000	10.000000	9.400000	11.100000	13.600000	18.000000	24.100000	27.800000	26.200000	27.000000	11.000000	11.000000	11.000000	11.100000	12.800000	13.100000	12.600000	8.500000	7.000000	6.400000	10.666667	24.333333	315.666667	644.166667	1351.666667	2151.166667	2889.857143	3227.000000	3306.833333	3314.833333	3323.833333	3337.333333	3423.166667	3651.285714	3745.333333	3822.666667	3831.333333	3837.166667	3501.500000	2952.714286	1341.400000	1113.000000	1170.600000	1456.000000	1789.700000	2397.000000	3394.900000	3924.200000	3920.000000	3905.400000
IV	1402919	1403042	snR13_r1	.	+	2.600000	2.500000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	1.900000	1.000000	1.000000	0.666667	6.166667	11.666667	18.166667	28.333333	44.571429	50.500000	51.000000	51.000000	51.000000	51.000000	51.500000	52.000000	48.000000	47.166667	46.666667	46.000000	39.000000	32.142857	7.200000	4.100000	4.000000	4.000000	4.500000	9.000000	10.000000	10.800000	11.000000	11.000000	7.100000	10.400000	12.000000	12.400000	14.100000	12.000000	12.000000	10.000000	9.000000	6.000000	6.333333	6.166667	40.333333	66.000000	125.000000	193.500000	251.857143	274.500000	279.000000	279.000000	278.500000	279.333333	281.333333	283.285714	267.000000	264.500000	257.333333	252.333333	209.333333	160.142857	31.100000	12.600000	11.000000	15.700000	26.600000	46.000000	78.600000	95.900000	97.200000	103.300000	14.600000	15.900000	13.700000	12.900000	11.500000	6.500000	5.100000	2.600000	2.000000	4.800000	9.000000	17.000000	191.166667	425.500000	935.500000	1509.166667	2052.000000	2308.833333	2374.166667	2380.333333	2388.500000	2397.500000	2450.833333	2648.285714	2740.833333	2818.333333	2827.833333	2835.166667	2621.166667	2295.142857	1154.800000	993.200000	1079.100000	1396.300000	1780.600000	2495.800000	3585.700000	4163.800000	4182.600000	4164.700000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.400000	1.000000	1.333333	6.166667	10.500000	23.166667	35.333333	44.000000	48.666667	49.000000	49.000000	49.000000	49.000000	49.000000	48.857143	45.000000	45.000000	44.500000	44.000000	37.666667	27.000000	3.500000	0.000000	0.000000	0.000000	0.000000	1.100000	5.500000	7.000000	7.000000	8.500000	4.800000	4.900000	4.600000	4.000000	4.000000	4.000000	2.300000	2.000000	0.600000	0.000000	0.333333	1.833333	20.166667	34.666667	64.833333	98.833333	135.000000	148.833333	151.000000	151.000000	151.833333	152.000000	154.666667	155.857143	149.000000	145.500000	144.000000	141.666667	116.666667	87.428571	18.200000	10.000000	9.400000	11.100000	13.600000	18.000000	24.100000	27.800000	26.200000	27.000000	11.000000	11.000000	11.000000	11.100000	12.800000	13.100000	12.600000	8.500000	7.000000	6.400000	10.666667	24.333333	315.666667	644.166667	1351.666667	2151.166667	2889.857143	3227.000000	3306.833333	3314.833333	3323.833333	3337.333333	3423.166667	3651.285714	3745.333333	3822.666667	3831.333333	3837.166667	3501.500000	2952.714286	1341.400000	1113.000000	1170.600000	1456.000000	1789.700000	2397.000000	3394.900000	3924.200000	3920.000000	3905.400000
IV	1402919	1403042	snR13_r2	.	+	2.600000	2.500000	3.000000	3.000000	3.000000	3.000000	3.000000	3.000000	1.900000	1.000000	1.000000	0.666667	6.166667	11.666667	18.166667	28.333333	44.571429	50.500000	51.000000	51.000000	51.000000	51.000000	51.500000	52.000000	48.000000	47.166667	46.666667	46.000000	39.000000	32.142857	7.200000	4.100000	4.000000	4.000000	4.500000	9.000000	10.000000	10.800000	11.000000	11.000000	7.100000	10.400000	12.000000	12.400000	14.100000	12.000000	12.000000	10.000000	9.000000	6.000000	6.333333	6.166667	40.333333	66.000000	125.000000	193.500000	251.857143	274.500000	279.000000	279.000000	278.500000	279.333333	281.333333	283.285714	267.000000	264.500000	257.333333	252.333333	209.333333	160.142857	31.100000	12.600000	11.000000	15.700000	26.600000	46.000000	78.600000	95.900000	97.200000	103.300000	14.600000	15.900000	13.700000	12.900000	11.500000	6.500000	5.100000	2.600000	2.000000	4.800000	9.000000	17.000000	191.166667	425.500000	935.500000	1509.166667	2052.000000	2308.833333	2374.166667	2380.333333	2388.500000	2397.500000	2450.833333	2648.285714	2740.833333	2818.333333	2827.833333	2835.166667	2621.166667	2295.142857	1154.800000	993.200000	1079.100000	1396.300000	1780.600000	2495.800000	3585.700000	4163.800000	4182.600000	4164.700000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.400000	1.000000	1.333333	6.166667	10.500000	23.166667	35.333333	44.000000	48.666667	49.000000	49.000000	49.000000	49.000000	49.000000	48.857143	45.000000	45.000000	44.500000	44.000000	37.666667	27.000000	3.500000	0.000000	0.000000	0.000000	0.000000	1.100000	5.500000	7.000000	7.000000	8.500000	4.800000	4.900000	4.600000	4.000000	4.000000	4.000000	2.300000	2.000000	0.600000	0.000000	0.333333	1.833333	20.166667	34.666667	64.833333	98.833333	135.000000	148.833333	151.000000	151.000000	151.833333	152.000000	154.666667	155.857143	149.000000	145.500000	144.000000	141.666667	116.666667	87.428571	18.200000	10.000000	9.400000	11.100000	13.600000	18.000000	24.100000	27.800000	26.200000	27.000000	11.000000	11.000000	11.000000	11.100000	12.800000	13.100000	12.600000	8.500000	7.000000	6.400000	10.666667	24.333333	315.666667	644.166667	1351.666667	2151.166667	2889.857143	3227.000000	3306.833333	3314.833333	3323.833333	3337.333333	3423.166667	3651.285714	3745.333333	3822.666667	3831.333333	3837.166667	3501.500000	2952.714286	1341.400000	1113.000000	1170.600000	1456.000000	1789.700000	2397.000000	3394.900000	3924.200000	3920.000000	3905.400000
IV	1492477	1493026	snR84	.	-	2.500000	2.000000	2.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.259259	1.714286	1.000000	1.000000	0.259259	5.178571	9.370370	18.785714	21.370370	63.962963	114.678571	340.111111	631.607143	774.703704	1054.178571	1942.851852	1734.285714	898.925926	41.148148	40.800000	51.100000	54.600000	51.600000	41.800000	34.200000	34.000000	30.800000	32.500000	30.400000	23.200000	23.900000	26.000000	25.700000	17.200000	14.300000	13.100000	7.000000	2.900000	2.000000	1.464286	1.000000	4.214286	4.851852	5.500000	5.888889	7.321429	6.592593	6.714286	6.962963	33.629630	79.892857	341.555556	736.142857	934.481481	1466.357143	3001.629630	2781.285714	1455.629630	55.333333	62.600000	71.200000	76.000000	79.000000	70.900000	68.500000	77.400000	80.000000	75.100000	67.900000	23.900000	23.500000	22.900000	22.500000	17.000000	8.800000	6.100000	3.700000	1.000000	1.000000	0.392857	0.000000	0.000000	0.000000	0.000000	0.851852	1.357143	2.407407	3.821429	5.481481	25.074074	43.214286	179.333333	413.964286	541.111111	773.964286	1419.888889	1269.107143	667.851852	32.444444	31.700000	40.000000	45.100000	50.800000	50.600000	46.100000	49.800000	45.500000	42.700000	42.000000	14.000000	14.000000	12.400000	10.000000	8.300000	8.000000	7.600000	5.400000	1.900000	0.000000	0.714286	1.000000	1.000000	0.592593	1.000000	1.370370	4.500000	4.185185	5.000000	4.296296	37.444444	74.964286	239.074074	465.928571	562.111111	774.607143	1388.037037	1256.107143	672.925926	49.444444	49.700000	53.700000	52.600000	52.000000	42.300000	37.400000	37.200000	33.400000	32.900000	27.300000	13.300000	13.900000	14.300000	14.000000	12.200000	11.200000	13.900000	12.300000	8.000000	8.000000	6.642857	4.740741	2.250000	1.925926	1.928571	3.962963	6.571429	11.111111	15.571429	14.888889	40.851852	58.357143	190.407407	384.464286	512.851852	789.607143	1496.037037	1364.821429	710.222222	47.777778	58.700000	61.500000	65.900000	67.000000	62.300000	56.300000	48.800000	39.200000	35.900000	32.700000	20.300000	19.700000	15.500000	14.000000	12.400000	12.000000	11.400000	8.500000	5.200000	3.000000	0.750000	0.000000	0.000000	0.000000	0.250000	1.962963	6.000000	8.666667	10.392857	10.555556	24.481481	45.607143	183.518519	392.071429	496.444444	723.250000	1426.592593	1302.500000	694.703704	45.925926	42.700000	48.200000	52.800000	58.700000	60.500000	55.500000	55.400000	56.600000	59.200000	58.000000
